"","turbine_no","flight_number","altitude_sea_level","Mach","Thrust_Resolver_Angle","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","Predicted_RUL"
"117",4,11,4e-04,5e-04,100,518.67,641.96,1585.37,1406.97,14.62,21.61,553.07,2388.08,9057.89,1.3,47.42,521.55,2388.12,8128.5,8.4367,0.03,393,2388,100,38.89,23.2939,NA,83.9282434299865
"118",4,12,-0.0018,2e-04,100,518.67,642.09,1594.56,1409.7,14.62,21.61,554.18,2388.08,9051.16,1.3,47.41,521.65,2388.13,8131.14,8.4731,0.03,392,2388,100,38.94,23.2587,NA,81.4712648559249
"119",4,13,-0.002,-3e-04,100,518.67,642.29,1588.32,1409.92,14.62,21.61,553.54,2388.09,9050.63,1.3,47.2,521.66,2388.11,8134.18,8.4663,0.03,392,2388,100,38.74,23.1774,NA,92.3740842188137
"120",4,14,-0.003,4e-04,100,518.67,642.22,1587.11,1400.63,14.62,21.61,553.81,2388.08,9052.24,1.3,47.54,521.43,2388.11,8130.31,8.4328,0.03,392,2388,100,38.62,23.3847,NA,82.0130986919161
"121",4,15,0.0012,-1e-04,100,518.67,641.84,1590.22,1404.72,14.62,21.61,553.61,2388.08,9060.56,1.3,47.7,521.75,2388.12,8134.68,8.4208,0.03,393,2388,100,38.68,23.3251,NA,78.8258983945719
"122",4,16,0,3e-04,100,518.67,642.21,1587.79,1414.51,14.62,21.61,553.92,2388.14,9053.25,1.3,47.36,521.48,2388.14,8136.03,8.4347,0.03,392,2388,100,38.77,23.2351,NA,85.6156343096451
"123",4,17,-0.0031,-3e-04,100,518.67,642.87,1593.3,1402.81,14.62,21.61,553.48,2388.09,9049.24,1.3,47.66,521.63,2388.12,8131.01,8.4409,0.03,391,2388,100,38.78,23.2218,NA,82.2616995630963
"124",4,18,-0.0017,0,100,518.67,642.28,1581.83,1400.02,14.62,21.61,553.45,2388.04,9058.87,1.3,47.41,521.84,2388.08,8131.3,8.3925,0.03,392,2388,100,38.86,23.338,NA,92.9544957777234
"125",4,19,-5e-04,0,100,518.67,642.52,1589.28,1411.29,14.62,21.61,553.19,2388.05,9053.66,1.3,47.54,521.66,2388.11,8134.19,8.4298,0.03,393,2388,100,38.93,23.2945,NA,76.9519735919961
"126",4,20,-7e-04,2e-04,100,518.67,642.36,1589.97,1406.34,14.62,21.61,553.61,2388.12,9045.12,1.3,47.49,521.88,2388.12,8130.07,8.4511,0.03,392,2388,100,38.85,23.2911,NA,72.0668350678173
"127",4,21,0.0051,2e-04,100,518.67,642.3,1587.33,1404.82,14.62,21.61,553.47,2388.07,9048.9,1.3,47.59,521.69,2388.09,8135.09,8.4272,0.03,393,2388,100,38.95,23.4119,NA,62.7875145255618
"128",4,22,0.0047,-3e-04,100,518.67,642.44,1588.4,1403.71,14.62,21.61,554.1,2388.07,9051.51,1.3,47.52,521.61,2388.06,8127.23,8.4074,0.03,393,2388,100,38.94,23.3281,NA,69.1595205543532
"129",4,23,4e-04,-2e-04,100,518.67,642.75,1595.32,1411.22,14.62,21.61,553.25,2388.06,9048.96,1.3,47.47,521.04,2388.1,8133.89,8.4035,0.03,393,2388,100,38.75,23.3945,NA,75.9652379819052
"130",4,24,-0.0034,1e-04,100,518.67,642.31,1586.23,1398.85,14.62,21.61,553.43,2388.08,9054.46,1.3,47.49,521.82,2388.14,8126.9,8.4731,0.03,392,2388,100,38.83,23.2984,NA,86.7108004621737
"131",4,25,0.0015,5e-04,100,518.67,641.77,1596.06,1396.85,14.62,21.61,553.89,2388.09,9047.64,1.3,47.42,521.94,2388.1,8125.7,8.4512,0.03,392,2388,100,38.83,23.2356,NA,73.2106163241651
"132",4,26,-0.0036,-1e-04,100,518.67,642.92,1589.57,1405.38,14.62,21.61,553.98,2388.1,9054.63,1.3,47.52,521.2,2388.15,8133.7,8.4061,0.03,392,2388,100,39.01,23.4108,NA,86.3448224117434
"133",4,27,0.0013,5e-04,100,518.67,642.6,1587.17,1394.09,14.62,21.61,553.69,2388.08,9062.95,1.3,47.48,521.97,2388.09,8133.2,8.4005,0.03,393,2388,100,38.97,23.3266,NA,84.0912062533535
"134",4,28,-0.0041,-1e-04,100,518.67,642.23,1585.41,1405.1,14.62,21.61,553.98,2388.08,9050.4,1.3,47.42,521.78,2388.12,8132.72,8.4232,0.03,394,2388,100,38.82,23.2559,NA,73.7446761631726
"135",4,29,0.0025,-2e-04,100,518.67,643.18,1588.03,1401.49,14.62,21.61,553.1,2388.1,9052.6,1.3,47.53,521.93,2388.07,8131.01,8.4533,0.03,393,2388,100,38.98,23.2714,NA,73.3897921706491
"136",4,30,1e-04,-4e-04,100,518.67,642.79,1596.08,1403.26,14.62,21.61,553.74,2388.11,9054.69,1.3,47.55,521.5,2388.08,8133.48,8.4288,0.03,392,2388,100,38.84,23.3403,NA,83.8242425929208
"137",4,31,5e-04,-4e-04,100,518.67,642.12,1583.81,1406.76,14.62,21.61,553.16,2388.08,9053.38,1.3,47.42,522.04,2388.1,8130.71,8.4373,0.03,392,2388,100,39.01,23.2276,NA,85.1804048708237
"138",4,32,0.0013,1e-04,100,518.67,642.31,1590.49,1404.87,14.62,21.61,553.07,2388.11,9060.16,1.3,47.55,521.27,2388.09,8136.21,8.4347,0.03,393,2388,100,38.82,23.1465,NA,84.3439852194054
"139",4,33,0.0035,5e-04,100,518.67,642.99,1589.11,1408.71,14.62,21.61,554.25,2388.02,9049.72,1.3,47.45,521.34,2388.07,8130.55,8.4324,0.03,391,2388,100,38.81,23.3471,NA,78.6989018673236
"140",4,34,-0.0033,-4e-04,100,518.67,642.67,1590.25,1407.98,14.62,21.61,554.39,2388.11,9053.57,1.3,47.44,521.42,2388.1,8131.68,8.4497,0.03,392,2388,100,38.87,23.2793,NA,87.6602186228903
"141",4,35,0.0029,3e-04,100,518.67,642.74,1586.87,1406.68,14.62,21.61,553.31,2388.08,9054.06,1.3,47.55,521.79,2388.11,8134.54,8.4424,0.03,393,2388,100,38.9,23.3058,NA,72.3161817659834
"142",4,36,0.003,2e-04,100,518.67,642.39,1575.35,1408.04,14.62,21.61,553.7,2388.05,9050.39,1.3,47.34,521.42,2388.09,8133.06,8.4154,0.03,394,2388,100,38.89,23.3727,NA,69.6678529241334
"143",4,37,-0.0016,0,100,518.67,642.34,1594.54,1411.48,14.62,21.61,553.1,2388.08,9051.53,1.3,47.5,521.68,2388.1,8134.99,8.4195,0.03,393,2388,100,38.85,23.2928,NA,77.4050711427929
"144",4,38,-2e-04,-3e-04,100,518.67,642.91,1589.07,1407.85,14.62,21.61,553.51,2388.02,9051.88,1.3,47.41,521.25,2388.14,8132.53,8.4293,0.03,390,2388,100,38.72,23.1986,NA,97.0430998668502
"145",4,39,0,-2e-04,100,518.67,642.26,1591.71,1402.97,14.62,21.61,554.01,2388.14,9053.59,1.3,47.63,522.19,2388.07,8134.28,8.419,0.03,391,2388,100,38.72,23.3809,NA,82.7175151107616
"146",4,40,-0.0012,-3e-04,100,518.67,642.62,1591.44,1403.57,14.62,21.61,553.97,2388.16,9050.64,1.3,47.45,520.91,2388.08,8131.49,8.4201,0.03,393,2388,100,38.99,23.3558,NA,78.1545425189263
"147",4,41,-0.0012,2e-04,100,518.67,642.48,1582.22,1408.36,14.62,21.61,553.33,2388.02,9056.49,1.3,47.57,521.46,2388.08,8134.02,8.4146,0.03,393,2388,100,38.8,23.2161,NA,79.9541701799845
"148",4,42,9e-04,-1e-04,100,518.67,642.56,1591.08,1410.23,14.62,21.61,553.99,2388.1,9048.41,1.3,47.34,521.78,2388.05,8130.87,8.446,0.03,392,2388,100,38.91,23.3014,NA,79.434570297368
"149",4,43,-0.001,-2e-04,100,518.67,642.64,1589.85,1413.24,14.62,21.61,553.12,2388.13,9050.58,1.3,47.56,521.73,2388.09,8137.91,8.4401,0.03,392,2388,100,38.99,23.3934,NA,79.1387648051271
"150",4,44,0.0025,-3e-04,100,518.67,643.08,1583.4,1410.64,14.62,21.61,553.41,2388.11,9051.5,1.3,47.46,521.49,2388.08,8131.97,8.4321,0.03,393,2388,100,38.88,23.3138,NA,75.6378486582946
"151",4,45,-0.0032,4e-04,100,518.67,642.6,1588.56,1401.74,14.62,21.61,553.94,2388.13,9057.42,1.3,47.42,521.73,2388.12,8132.55,8.4473,0.03,393,2388,100,38.72,23.3552,NA,85.4702697636984
"152",4,46,0.0017,4e-04,100,518.67,642.66,1588.99,1415.92,14.62,21.61,553.82,2388.14,9047.58,1.3,47.52,521.65,2388.12,8133.12,8.4265,0.03,394,2388,100,38.83,23.3179,NA,60.6205646354251
"153",4,47,-1e-04,5e-04,100,518.67,642.62,1584.98,1417.65,14.62,21.61,553.24,2388.13,9050.62,1.3,47.52,521.14,2388.1,8128.93,8.4297,0.03,394,2388,100,39.01,23.2522,NA,67.4408402513028
"154",4,48,0.0014,-2e-04,100,518.67,642.36,1588.73,1404.99,14.62,21.61,554.54,2388.1,9056.27,1.3,47.37,521.36,2388.08,8134.21,8.4517,0.03,394,2388,100,38.9,23.2818,NA,76.9172297657078
"155",4,49,-0.0017,3e-04,100,518.67,642.12,1587.95,1403.75,14.62,21.61,553.84,2388.09,9056.47,1.3,47.31,521.78,2388.14,8131.43,8.4194,0.03,393,2388,100,38.88,23.2881,NA,86.0707593004301
"156",4,50,0.0019,5e-04,100,518.67,642.06,1592.43,1408.98,14.62,21.61,553.48,2388.07,9058.91,1.3,47.53,520.95,2388.08,8136.56,8.4371,0.03,393,2388,100,38.92,23.3383,NA,80.5583628566822
"157",4,51,-0.0021,2e-04,100,518.67,643.48,1599.9,1410.57,14.62,21.61,553,2388.08,9052.55,1.3,47.23,521.35,2388.11,8132.75,8.4187,0.03,393,2388,100,38.85,23.2495,NA,88.1360022894544
"158",4,52,0,-3e-04,100,518.67,642.46,1589.6,1405.06,14.62,21.61,553.76,2388.12,9051.05,1.3,47.36,521.61,2388.06,8132.59,8.413,0.03,392,2388,100,38.98,23.2774,NA,84.3137701045522
"159",4,53,-1e-04,3e-04,100,518.67,642.47,1591.38,1404.04,14.62,21.61,553.11,2388.14,9047.43,1.3,47.6,521.83,2388.14,8132.03,8.423,0.03,393,2388,100,38.73,23.2939,NA,67.0648417325697
"160",4,54,-6e-04,-2e-04,100,518.67,642.24,1584.04,1408.04,14.62,21.61,553.49,2388.09,9042.36,1.3,47.43,521.59,2388.08,8131.62,8.4384,0.03,392,2388,100,38.83,23.346,NA,73.2719710921911
"161",4,55,8e-04,4e-04,100,518.67,642.34,1594.35,1404.42,14.62,21.61,553.28,2388.11,9055.91,1.3,47.52,521.01,2388.08,8133.55,8.4536,0.03,392,2388,100,38.87,23.329,NA,84.7561035839895
"162",4,56,0.0042,3e-04,100,518.67,643.08,1586.34,1409.02,14.62,21.61,553.11,2388.1,9047.96,1.3,47.46,521.49,2388.07,8131.28,8.4307,0.03,394,2388,100,38.98,23.3576,NA,62.3994529896246
"163",4,57,9e-04,-3e-04,100,518.67,642.31,1589.66,1402.8,14.62,21.61,553.27,2388.11,9054.33,1.3,47.59,521.47,2388.13,8130.15,8.4461,0.03,394,2388,100,38.85,23.3993,NA,71.5790533861034
"164",4,58,-0.0018,1e-04,100,518.67,642.18,1592.13,1409.75,14.62,21.61,553.31,2388.09,9049.14,1.3,47.56,521.12,2388.09,8130.69,8.4464,0.03,393,2388,100,38.62,23.3269,NA,74.5441465904136
"165",4,59,6e-04,-4e-04,100,518.67,642.86,1589.74,1405.12,14.62,21.61,553.49,2388.17,9048.15,1.3,47.53,521.94,2388.07,8137.63,8.4322,0.03,393,2388,100,38.81,23.3306,NA,70.7121282422692
"166",4,60,0.0022,-2e-04,100,518.67,642.56,1592.96,1408.14,14.62,21.61,553.78,2388.13,9055.01,1.3,47.47,521.83,2388.09,8133.68,8.4586,0.03,392,2388,100,38.86,23.3472,NA,83.0058711089477
"167",4,61,-2e-04,1e-04,100,518.67,641.98,1582.95,1411.08,14.62,21.61,553.4,2388.04,9049.55,1.3,47.51,521.71,2388.11,8136.59,8.4147,0.03,393,2388,100,38.93,23.1831,NA,71.6570402664883
"168",4,62,-0.0038,-4e-04,100,518.67,642.61,1586.55,1404.68,14.62,21.61,552.94,2388.09,9055.2,1.3,47.6,522.05,2388.07,8131.37,8.4526,0.03,394,2388,100,38.94,23.2809,NA,75.9032682057183
"169",4,63,0.0025,-1e-04,100,518.67,642.78,1586.29,1414.63,14.62,21.61,553.72,2388.09,9045.71,1.3,47.54,521.6,2388.11,8134.43,8.4492,0.03,394,2388,100,38.88,23.2887,NA,58.9447298423881
"170",4,64,-0.0019,-4e-04,100,518.67,641.84,1587.07,1402.55,14.62,21.61,553.63,2388.14,9049.55,1.3,47.56,522.03,2388.08,8132.31,8.455,0.03,391,2388,100,38.76,23.2737,NA,83.9287712239702
"171",4,65,-0.0031,1e-04,100,518.67,642.53,1596.38,1408.79,14.62,21.61,553.63,2388.15,9051.38,1.3,47.71,521.35,2388.11,8139.14,8.4612,0.03,393,2388,100,38.61,23.3354,NA,72.4148233975436
"172",4,66,0.001,3e-04,100,518.67,642.69,1593.7,1408.28,14.62,21.61,553.47,2388.07,9048.14,1.3,47.69,521.7,2388.12,8131.62,8.4263,0.03,393,2388,100,38.99,23.2943,NA,61.9054695979215
"173",4,67,-0.0034,-2e-04,100,518.67,642.73,1594.68,1401.93,14.62,21.61,553.63,2388.12,9051.2,1.3,47.23,522.1,2388.15,8134.29,8.4221,0.03,393,2388,100,38.88,23.3135,NA,85.7174250821915
"174",4,68,-0.0014,0,100,518.67,642.57,1583.28,1409.46,14.62,21.61,553.26,2388.07,9052.54,1.3,47.29,520.81,2388.1,8133.28,8.401,0.03,393,2388,100,38.68,23.2252,NA,87.9005241409953
"175",4,69,1e-04,-3e-04,100,518.67,642.76,1587.56,1411.8,14.62,21.61,552.66,2388.1,9050.68,1.3,47.42,521.23,2388.13,8135.86,8.4459,0.03,393,2388,100,39.06,23.299,NA,79.8781819216623
"176",4,70,-6e-04,-4e-04,100,518.67,642.38,1588.74,1414.23,14.62,21.61,553.35,2388.08,9061.16,1.3,47.63,521.29,2388.12,8134.71,8.4436,0.03,394,2388,100,38.89,23.4121,NA,80.2101621542373
"177",4,71,-9e-04,4e-04,100,518.67,642.5,1594.78,1406.61,14.62,21.61,553.52,2388.1,9046.12,1.3,47.55,521.43,2388.11,8131.97,8.4082,0.03,393,2388,100,38.82,23.2312,NA,66.9339597581469
"178",4,72,-0.001,-3e-04,100,518.67,643.16,1591.28,1410.92,14.62,21.61,552.82,2388.07,9058.46,1.3,47.49,521.1,2388.1,8128.51,8.4495,0.03,393,2388,100,38.94,23.2547,NA,88.3595779767357
"179",4,73,-0.0045,5e-04,100,518.67,642.55,1593.58,1408.49,14.62,21.61,552.82,2388.17,9055.64,1.3,47.57,521.33,2388.08,8132.99,8.4569,0.03,393,2388,100,38.83,23.2707,NA,82.8214224351304
"180",4,74,5e-04,-3e-04,100,518.67,642.54,1590.95,1409.85,14.62,21.61,554.01,2388.11,9060.78,1.3,47.61,521.06,2388.12,8137.71,8.423,0.03,393,2388,100,38.69,23.1736,NA,84.2951282993554
"181",4,75,-7e-04,5e-04,100,518.67,642.85,1587.13,1413.85,14.62,21.61,553.16,2388.07,9054.07,1.3,47.65,521.48,2388.07,8129.5,8.4774,0.03,393,2388,100,38.78,23.2761,NA,73.4752414165953
"182",4,76,-0.0047,-4e-04,100,518.67,643.11,1583.44,1408.32,14.62,21.61,552.68,2388.13,9052.06,1.3,47.7,521.49,2388.15,8136.24,8.4456,0.03,393,2388,100,38.92,23.2351,NA,77.4551124762636
"183",4,77,0.0032,2e-04,100,518.67,642.45,1593.88,1407.84,14.62,21.61,553.61,2388.12,9052.53,1.3,47.56,521.45,2388.1,8136.31,8.451,0.03,390,2388,100,38.84,23.3326,NA,86.7451126476955
"184",4,78,0.0019,-1e-04,100,518.67,643.19,1583.03,1404.69,14.62,21.61,553.88,2388.11,9050.59,1.3,47.67,521.43,2388.11,8134.14,8.4294,0.03,393,2388,100,38.92,23.3317,NA,66.3378194307395
"185",4,79,0.001,0,100,518.67,642.88,1592.36,1406.71,14.62,21.61,552.08,2388.11,9059.66,1.3,47.45,521.65,2388.15,8135.68,8.4295,0.03,394,2388,100,38.82,23.365,NA,83.8441192518961
"186",4,80,-0.0024,2e-04,100,518.67,642.56,1594.92,1408.49,14.62,21.61,553.02,2388.14,9050.13,1.3,47.56,521.35,2388.11,8136.51,8.4258,0.03,393,2388,100,38.76,23.2736,NA,75.4801179992596
"187",4,81,-0.0045,-5e-04,100,518.67,642.8,1593.64,1399.23,14.62,21.61,553.03,2388.09,9046.18,1.3,47.63,521.69,2388.15,8132.72,8.4451,0.03,392,2388,100,38.75,23.3156,NA,77.518840210192
"188",4,82,-7e-04,-1e-04,100,518.67,642.48,1593.22,1409.25,14.62,21.61,553.54,2388.15,9047.78,1.3,47.63,521.45,2388.13,8131.67,8.455,0.03,394,2388,100,38.77,23.287,NA,63.1043071215841
"189",4,83,0.0014,-1e-04,100,518.67,642.49,1593.58,1407.82,14.62,21.61,553.75,2388.12,9048.39,1.3,47.52,520.79,2388.08,8134.94,8.4438,0.03,392,2388,100,38.92,23.2948,NA,76.3822809944898
"190",4,84,-0.0025,5e-04,100,518.67,642.68,1584.66,1413.56,14.62,21.61,553.82,2388.11,9046.48,1.3,47.7,521.6,2388.09,8132.87,8.4297,0.03,393,2388,100,38.88,23.273,NA,62.1664884247559
"191",4,85,3e-04,-2e-04,100,518.67,642.69,1591.57,1411.42,14.62,21.61,553.4,2388.15,9047.19,1.3,47.54,521.03,2388.13,8137.85,8.4214,0.03,395,2388,100,38.92,23.3311,NA,60.1801395141972
"192",4,86,-3e-04,-3e-04,100,518.67,642.73,1591.83,1412.46,14.62,21.61,553.88,2388.1,9057.04,1.3,47.63,521.4,2388.1,8137.14,8.4346,0.03,392,2388,100,38.94,23.2294,NA,83.4125216388566
"193",4,87,0.0012,4e-04,100,518.67,641.88,1595.46,1418.02,14.62,21.61,553.18,2388.08,9052.77,1.3,47.43,521.24,2388.1,8135.79,8.4335,0.03,394,2388,100,38.71,23.244,NA,73.2850529226496
"194",4,88,0.0013,4e-04,100,518.67,642.52,1593.83,1409.42,14.62,21.61,553.88,2388.1,9050.8,1.3,47.5,521.44,2388.1,8137.44,8.4584,0.03,393,2388,100,38.79,23.3665,NA,71.2544621855349
"195",4,89,0.0015,-2e-04,100,518.67,642.53,1590.74,1407.4,14.62,21.61,553.06,2388.06,9051.93,1.3,47.61,521.16,2388.13,8136.04,8.4485,0.03,394,2388,100,38.98,23.2897,NA,67.6761977536045
"196",4,90,0,-1e-04,100,518.67,643.17,1588.48,1413.15,14.62,21.61,553.52,2388.1,9047.71,1.3,47.39,521.22,2388.16,8134.49,8.4449,0.03,392,2388,100,38.83,23.3049,NA,80.9072674940089
"197",4,91,1e-04,2e-04,100,518.67,642.51,1584.31,1405.12,14.62,21.61,553.18,2388.13,9049.87,1.3,47.6,521.53,2388.19,8130.87,8.4415,0.03,393,2388,100,38.94,23.3075,NA,69.7227741622802
"198",4,92,-0.0048,4e-04,100,518.67,642.56,1591.03,1403.33,14.62,21.61,553.56,2388.12,9046.96,1.3,47.47,521.18,2388.05,8132.31,8.491,0.03,394,2388,100,38.8,23.3184,NA,69.6096543635818
"199",4,93,-0.0017,-4e-04,100,518.67,643.25,1589.05,1403.4,14.62,21.61,553.29,2388.14,9050.11,1.3,47.63,521.59,2388.09,8131.2,8.4496,0.03,394,2388,100,38.8,23.3769,NA,68.0801198888863
"200",4,94,-0.0012,3e-04,100,518.67,643.23,1591.52,1411.78,14.62,21.61,553.79,2388.06,9056.83,1.3,47.58,521.45,2388.12,8128.48,8.3997,0.03,394,2388,100,38.69,23.1676,NA,73.8739988024167
"201",4,95,0.0017,5e-04,100,518.67,642.42,1595.14,1412.25,14.62,21.61,553.18,2388.18,9050.98,1.3,47.56,521.59,2388.14,8126.85,8.4347,0.03,393,2388,100,38.79,23.2716,NA,70.3838958986502
"202",4,96,0.0031,1e-04,100,518.67,642.67,1594.38,1412.05,14.62,21.61,552.65,2388.1,9051.65,1.3,47.64,521.67,2388.14,8133.61,8.4464,0.03,392,2388,100,38.97,23.2455,NA,74.1465832428444
"203",4,97,-0.0011,-4e-04,100,518.67,643,1591.35,1410.58,14.62,21.61,553.29,2388.17,9047.67,1.3,47.66,521.37,2388.14,8132.44,8.4303,0.03,393,2388,100,38.9,23.3226,NA,69.124668219979
"204",4,98,-0.0017,0,100,518.67,642.5,1590.32,1415.04,14.62,21.61,553.56,2388.14,9054.42,1.3,47.56,521.01,2388.13,8137.12,8.4575,0.03,394,2388,100,38.88,23.2315,NA,74.3550347109883
"205",4,99,0.0025,1e-04,100,518.67,642.92,1585.88,1407.76,14.62,21.61,553.31,2388.16,9062.04,1.3,47.7,521.22,2388.09,8127.77,8.4449,0.03,394,2388,100,38.79,23.2746,NA,75.1438740348421
"206",4,100,-7e-04,4e-04,100,518.67,642.85,1592.05,1410.14,14.62,21.61,552.86,2388.15,9061.95,1.3,47.58,521.44,2388.12,8131.19,8.4539,0.03,392,2388,100,38.74,23.3683,NA,92.1123811157187
"207",4,101,0.0013,5e-04,100,518.67,643.18,1594.27,1416.02,14.62,21.61,553.2,2388.16,9055.56,1.3,47.59,521.03,2388.08,8136.59,8.4632,0.03,393,2388,100,38.73,23.1697,NA,76.914893479885
"208",4,102,-0.0014,-4e-04,100,518.67,642.69,1588.87,1418.38,14.62,21.61,553.93,2388.03,9056.92,1.3,47.61,521.65,2388.07,8134.15,8.4156,0.03,393,2388,100,38.83,23.2162,NA,79.5827941046236
"209",4,103,0.0027,0,100,518.67,642.93,1594.26,1414.05,14.62,21.61,553.07,2388.09,9049.92,1.3,47.58,521.46,2388.13,8134.72,8.4657,0.03,393,2388,100,38.84,23.2586,NA,69.5980756048608
"210",4,104,-0.0012,-2e-04,100,518.67,642.85,1588.92,1406.16,14.62,21.61,553.53,2388.15,9054.6,1.3,47.68,521.24,2388.14,8133.94,8.4646,0.03,392,2388,100,38.87,23.2524,NA,81.161436586946
"211",4,105,-0.0028,-3e-04,100,518.67,642.68,1593.01,1408.21,14.62,21.61,554.05,2388.18,9061.26,1.3,47.69,520.94,2388.12,8135.19,8.4498,0.03,395,2388,100,38.67,23.2725,NA,75.3288244485276
"212",4,106,0.0012,4e-04,100,518.67,642.78,1594.53,1406.88,14.62,21.61,552.64,2388.13,9051.3,1.3,47.65,521.88,2388.11,8133.64,8.4634,0.03,395,2388,100,38.58,23.2581,NA,59.6092421035567
"213",5,1,0.0024,-4e-04,100,518.67,642.43,1590.79,1402.02,14.62,21.61,553.5,2388.07,9051.54,1.3,47.37,522.2,2388.07,8130.9,8.4426,0.03,394,2388,100,39.04,23.3916,NA,70.748741126517
"214",5,2,0.0011,2e-04,100,518.67,642.85,1581.46,1409.7,14.62,21.61,553.44,2388.06,9051.9,1.3,47.54,521.63,2388.11,8128.71,8.4429,0.03,393,2388,100,38.87,23.3181,NA,72.3386925438486
"215",5,3,0.0056,0,100,518.67,642.88,1586.05,1407.64,14.62,21.61,553.51,2388.06,9057.29,1.3,47.27,521.8,2388.11,8132.02,8.4657,0.03,393,2388,100,39.02,23.3529,NA,82.6333392706013
"216",5,4,-0.001,3e-04,100,518.67,642.79,1585.93,1403.47,14.62,21.61,553.93,2388.15,9048.64,1.3,47.43,521.8,2388.09,8130.1,8.4147,0.03,392,2388,100,38.98,23.3574,NA,76.9327160838781
"217",5,5,0.0044,2e-04,100,518.67,642.66,1583.4,1407.29,14.62,21.61,553.83,2388.12,9053.72,1.3,47.48,521.94,2388.01,8132.74,8.4201,0.03,392,2388,100,38.96,23.3705,NA,76.5605293709708
"218",5,6,0.0018,3e-04,100,518.67,642.72,1581.43,1410.88,14.62,21.61,552.84,2388.05,9048.96,1.3,47.49,521.33,2388.07,8130.32,8.4301,0.03,392,2388,100,38.82,23.327,NA,77.2282291809236
"219",5,7,0.0061,4e-04,100,518.67,642.44,1592.72,1406.89,14.62,21.61,553.39,2388.1,9048.84,1.3,47.5,521.3,2388.17,8133.31,8.4494,0.03,393,2388,100,38.95,23.3256,NA,65.2183740339958
"220",5,8,-9e-04,2e-04,100,518.67,643.14,1590.58,1403.19,14.62,21.61,553.86,2388.09,9058.21,1.3,47.48,521.46,2388.11,8131.46,8.4504,0.03,393,2388,100,38.85,23.2731,NA,83.2474786543919
"221",5,9,0.0024,-2e-04,100,518.67,642.5,1586.98,1409.36,14.62,21.61,553.83,2388.12,9053.72,1.3,47.41,521.29,2388.09,8139.72,8.4558,0.03,394,2388,100,38.91,23.292,NA,73.6440653190736
"222",5,10,-9e-04,-2e-04,100,518.67,643.17,1595.37,1409.32,14.62,21.61,553.16,2388.11,9057.49,1.3,47.61,521.31,2388.11,8138.55,8.4885,0.03,392,2388,100,38.95,23.2847,NA,86.8064765716524
"223",5,11,0.0015,-3e-04,100,518.67,643.23,1583.73,1410.89,14.62,21.61,553.24,2388.08,9046.78,1.3,47.64,521.53,2388.1,8127.61,8.3709,0.03,393,2388,100,38.87,23.3555,NA,65.4409243039887
"224",5,12,3e-04,4e-04,100,518.67,642.25,1592.65,1407.6,14.62,21.61,553.16,2388.06,9052.91,1.3,47.27,521.61,2388.07,8130.29,8.424,0.03,393,2388,100,38.95,23.4622,NA,82.5778902797517
"225",5,13,-7e-04,-1e-04,100,518.67,643.22,1586.89,1399.86,14.62,21.61,554.02,2388.1,9054.08,1.3,47.44,521.82,2388.1,8135.38,8.4294,0.03,392,2388,100,38.96,23.2477,NA,84.0382308620991
"226",5,14,-7e-04,-5e-04,100,518.67,643.13,1589.04,1410.28,14.62,21.61,553.25,2388.07,9046.39,1.3,47.38,521.58,2388.13,8134.11,8.4424,0.03,393,2388,100,38.73,23.3127,NA,76.7197164031955
"227",5,15,0.0027,1e-04,100,518.67,642.28,1591.4,1408.02,14.62,21.61,553.27,2388.13,9051.92,1.3,47.57,521.61,2388.07,8132.85,8.4301,0.03,392,2388,100,38.82,23.3055,NA,76.5262800629938
"228",5,16,0.0023,-1e-04,100,518.67,642.31,1585.55,1403.05,14.62,21.61,553.51,2388.05,9048.62,1.3,47.39,521.75,2388.06,8137.62,8.4232,0.03,392,2388,100,38.86,23.3291,NA,78.1407077436938
"229",5,17,-5e-04,0,100,518.67,642.75,1592.26,1404.67,14.62,21.61,554.12,2388.04,9053.03,1.3,47.38,521.74,2388.06,8128.43,8.4262,0.03,393,2388,100,38.77,23.3405,NA,79.555575686366
"230",5,18,-5e-04,2e-04,100,518.67,642.51,1587,1407.73,14.62,21.61,553.79,2388.09,9058.3,1.3,47.57,521.79,2388.06,8133.28,8.4128,0.03,394,2388,100,38.85,23.2293,NA,74.0786583272245
"231",5,19,-0.0011,2e-04,100,518.67,642.51,1583.57,1406.58,14.62,21.61,553.73,2388.12,9054.33,1.3,47.57,521.58,2388.05,8132.54,8.4401,0.03,394,2388,100,39.01,23.3721,NA,69.9285110882712
"232",5,20,1e-04,2e-04,100,518.67,642.3,1584.55,1407.78,14.62,21.61,553.31,2388.08,9059.02,1.3,47.47,521.74,2388.12,8132.59,8.4356,0.03,394,2388,100,38.82,23.3218,NA,79.0579796050259
"233",5,21,3e-04,4e-04,100,518.67,642.31,1587.95,1400.07,14.62,21.61,553.74,2388.11,9052.97,1.3,47.45,521.72,2388.1,8129.49,8.4239,0.03,391,2388,100,38.87,23.4223,NA,86.2375634031524
